CustomerID,y_pred_full
0848-ZGQIJ,0.5762291392452341
0674-EYYZV,0.5755479773575263
4536-PLEQY,0.5741285225167152
7852-LECYP,0.5740884607807046
8325-QRPZR,0.5734450831724972
6833-JMZYP,0.5722138239243251
0840-DFEZH,0.5711393552015399
2959-FENLU,0.5672508157908935
5760-FXFVO,0.5668636913382086
9398-MMQTO,0.5663086770885069
3855-ONCAR,0.5653994364845111
3130-ICDUP,0.5653406916902859
0620-DLSLK,0.5649301663673811
9334-GWGOW,0.5644469800579943
7508-SMHXL,0.5644243639898078
7517-LDMPS,0.5642790015096657
6198-RTPMF,0.5639966458200603
6719-OXYBR,0.5638949125122594
0221-WMXNQ,0.563386370208509
0570-BFQHT,0.5632510244205681
9129-UXERG,0.5625585963588264
2800-VEQXM,0.5621301297504393
9274-UARKJ,0.5614708341107126
7363-QTBIW,0.5607924010416776
4686-UXDML,0.5605826965510589
5405-ZMYXQ,0.5603077904805807
4299-SIMNS,0.5600214565283035
0315-LVCRK,0.558882819844724
6591-QGOYB,0.5583646356412817
8212-DJRCH,0.5562671087148461
0641-EVBOJ,0.5562661846301027
8584-KMVXD,0.5555376235021671
2077-MPJQO,0.555513360158693
5271-DBYSJ,0.5554935351504232
5599-HVLTW,0.5546706258316574
3587-PMCOY,0.5544556822730177
0928-XUTSN,0.5542830489013226
8104-OSKWT,0.5540429385546557
4716-HHKQH,0.553700494258808
9133-AYJZG,0.5521347822590577
1219-NNDDO,0.5515067343753841
5288-AHOUP,0.5513502134113184
2325-NBPZG,0.5512855192778524
2018-PZKMU,0.5507750250044312
0581-BXBUB,0.5499861511855848
9360-OMDZZ,0.5494655669165622
8873-GLDMH,0.549078914854987
5399-ZIMKF,0.5489937115364718
2507-QZPQS,0.5489647335920746
9529-OFXHY,0.548531644567564
2688-BHGOG,0.5478211216100093
3199-XGZCY,0.547569880488094
5168-MSWXT,0.5466949504172491
5947-SGKCL,0.5458633329899185
9979-RGMZT,0.544905323976654
7354-OIJLX,0.5445991091684578
3427-GGZZI,0.5442490158951838
0771-WLCLA,0.5439203599412099
6034-YMTOB,0.5434944165657313
9773-PEQBZ,0.543301707439851
3496-LFSZU,0.5428088421928379
6860-YRJZP,0.5426857296977571
3317-VLGQT,0.5417837499814664
0508-OOLTO,0.5405156923262416
0577-WHMEV,0.5405141993100288
4583-PARNH,0.5398576301622964
5122-CYFXA,0.539809277391905
4480-QQRHC,0.538242783800853
9279-CJEOJ,0.5382002461836777
3797-FKOGQ,0.537392934455046
4647-MUZON,0.5366248112379481
3030-YDNRM,0.536192544442962
2799-ARNLO,0.5354389464629421
9121-PHQSR,0.5352629059093998
7402-EYFXX,0.5352615486116098
8875-AKBYH,0.5343964422149801
8543-MSDMF,0.5339894852886262
3420-ZDBMA,0.5336289981642713
5928-QLDHB,0.5316308736766221
9208-OLGAQ,0.5311184010543869
2665-NPTGL,0.5310321899222227
7245-NIIWQ,0.5310109918982697
5989-PGKJB,0.530341817129769
6705-LXORM,0.5298480444804832
3223-DWFIO,0.5295224506355355
0447-RXSGD,0.5293711772822033
4029-HPFVY,0.5291804290752453
8107-KNCIM,0.5280194392790328
8541-QVFKM,0.5260208514004885
6242-MBHPK,0.5258866489299259
7206-PQBBZ,0.5255642349850345
4329-YPDDQ,0.5244053720208879
1658-TJVOA,0.5227936646600423
1475-VWVDO,0.5224449472168718
6693-FRIRW,0.5223180513715637
2371-JQHZZ,0.5221967860448157
6077-BDPXA,0.5221600056097878
0644-OQMDK,0.5214798645522096
3853-LYGAM,0.5211727737721689
6851-WEFYX,0.520718618623123
5141-ZUVBH,0.52056026878736
0018-NYROU,0.5203010837248145
1226-IENZN,0.5199363238140011
7181-OQCUT,0.5198744393840489
8272-ONJLV,0.5197549553777348
0168-XZKBB,0.5193711188622816
3211-AAPKX,0.519251996324821
4183-MYFRB,0.5185717121783439
9633-XQABV,0.5183000035474639
5501-TVMGM,0.5176427666136932
6339-YPSAH,0.5174428953429387
4301-VVZKA,0.5174269483111864
3365-SAIGS,0.5170439060137545
8563-OYMQY,0.5164967753016261
2694-CIUMO,0.516295051385121
9552-TGUZV,0.5162519944371984
7410-OIEDU,0.5158236058847829
1077-HUUJM,0.5156835120607273
2657-VPXTA,0.5156099280520482
5606-AMZBO,0.5150439873935404
3771-PZOBW,0.5148581752653891
2107-FBPTK,0.5148441212165817
2739-CACDQ,0.5139562228760444
4521-YEEHE,0.513570560425809
6030-REHUX,0.5132830286689012
1384-RCUXW,0.5119186928321516
0196-JTUQI,0.5097264647972757
5628-FCGYG,0.5095841179255438
7326-RIGQZ,0.5080442562266212
6260-ONULR,0.5078150596497004
3197-ARFOY,0.5077214665500136
5652-MSDEY,0.506630506446501
9927-DSWDF,0.5063630324756594
6907-FLBER,0.5059808392007497
7020-OZKXZ,0.5051093352515779
9620-ENEJV,0.5048594809975706
6818-DJXAA,0.5043925269910935
6519-CFDBX,0.5041295976106194
8270-RKSAP,0.5033018177942388
6507-ZJSUR,0.5027528810214807
5916-QEWPT,0.5026612235767447
7714-YXSMB,0.5005253041604228
3088-LHEFH,0.4996582487703388
5605-IYGFG,0.49888032747655975
5044-LRQAQ,0.4984666385216969
1302-UHBDD,0.4982976352352163
2809-ZMYOQ,0.49773861396381053
8800-JOOCF,0.4976330062078839
1104-TNLZA,0.4965694422613057
6646-JPPHA,0.49626834702531614
9494-MRNYX,0.49595399404658047
2604-IJPDU,0.49495987948263387
9058-MJLZC,0.4947912123609713
9822-OAOVB,0.49461063351874834
6786-OBWQR,0.4943695627459759
4983-CCWMC,0.49424172560874796
5600-KTXFM,0.49389268975908135
5879-SESNB,0.4936393584295844
8734-DKSTZ,0.4929920547622298
1379-FRVEB,0.492803572652179
0916-QOFDP,0.4925004038452147
5609-IMCGG,0.49230645109704907
6416-YJTTB,0.4922137514772731
2187-PKZAY,0.4921747389788401
4612-SSVHJ,0.4902122221523515
8224-DWCKX,0.488653085068281
7901-HXJVA,0.4885851080730297
8544-GOQSH,0.4885128520925663
5035-BVCXS,0.48818234215135975
3518-PZXZQ,0.4881224660718523
2823-LKABH,0.4876618841295614
3323-CPBWR,0.48746737882893476
4291-SHSBH,0.48699280831580466
1580-BMCMR,0.48696675404892337
4343-EJVQB,0.48672835181673757
0958-YHXGP,0.4867091301211779
2504-DSHIH,0.4860179151995691
7268-IGMFD,0.48588223262298974
2085-BOJKI,0.48270486151198533
8778-LMWTJ,0.481394266287437
1028-FFNJK,0.4800957884393671
7126-RBHSD,0.47918798759587544
5453-AXEPF,0.4789945797074305
7967-HYCDE,0.47889901580799366
3842-QTGDL,0.4783477241924307
1550-EENBN,0.47786162994570275
4727-MCYZG,0.47777620899092027
3987-KQDDU,0.47759876526057954
6185-TASNN,0.4771398955380059
5482-VXSXJ,0.4771003354436358
2916-BQZLN,0.4769840105417046
3453-RTHJQ,0.47610560003677604
6994-KERXL,0.4760266289752999
1016-DJTSV,0.4750743292046381
8705-WZCYL,0.474702252469139
3969-GYXEL,0.47405659633089625
0114-PEGZZ,0.4739692258907189
2227-JRSJX,0.4737572532423754
3733-LSYCE,0.4737166043741701
1346-UFHAX,0.47269777922037015
6103-BOCOU,0.47212262809739425
0428-IKYCP,0.47204026656578335
9518-XXBXE,0.4715451738806048
3312-UUMZW,0.47153520508208613
1754-GKYPY,0.47137893655186325
3234-VKACU,0.47118828427186865
8356-WUAOJ,0.4707202201595175
3003-CMDUU,0.47044117617491843
6116-RFVHN,0.4702919807774223
2692-BUCFV,0.46970005274521837
8981-FJGLA,0.4690463673820796
5149-TGWDZ,0.4689697098065374
9793-WECQC,0.4686413622741158
5129-JLPIS,0.46852298838658574
1391-UBDAR,0.46833982897560156
0224-RLWWD,0.46722788974169693
4998-IKFSE,0.46697704371762794
1666-JXLKU,0.46687820809247027
3703-KBKZP,0.46656322402359873
3644-QXEHN,0.46638285482573494
0921-OHLVP,0.4661681840342524
8490-BXHEO,0.4648341949952421
6551-GNYDG,0.4643610946040466
5626-MGTUK,0.46235113117250354
1932-UEDCX,0.46204236129120213
0581-MDMPW,0.4619137577316341
2272-UOINI,0.4606911984076627
1421-HCERK,0.46057709278363224
5716-LIBJC,0.4602932147671139
8709-KRDVL,0.4602027161506689
3798-EPWRR,0.4600045672953816
7590-VHVEG,0.45993517131641565
6559-PDZLR,0.45987697852893716
7278-CKDNC,0.4596882796942948
9796-BPKIW,0.45959811765707226
9108-EJFJP,0.45893406987047836
0265-PSUAE,0.45857817204641765
6127-IYJOZ,0.45834729675639746
6078-VESFR,0.4583210797063453
6048-QBXKL,0.45817294951845833
5133-POWUA,0.45771833552946706
8993-IZEUX,0.457328901839709
1307-ATKGB,0.45703375346497177
7928-VJYAB,0.4561633563434581
0734-OXWBT,0.45592073522389254
9506-UXUSK,0.455863081069275
2585-KTFRE,0.4557472583907623
0682-USIXD,0.45556068843322495
7442-YGZFK,0.4548885433688091
0248-IPDFW,0.4543745834205025
7018-WBJNK,0.4541153999962526
6481-ESCNL,0.45408688853512336
0829-XXPLX,0.4527354545742439
6778-YSNIH,0.4523361498287329
0112-QAWRZ,0.4521926881287157
3995-WFCSM,0.45114551863450686
9885-AIBVB,0.45069296621856114
1769-GRUIK,0.45026810708659304
5433-KYGHE,0.4502342779214291
3597-MVHJT,0.4501787755450165
5365-LLFYV,0.45009074313670816
7562-UXTPG,0.44971355261370116
5950-AAAGJ,0.44887369767176866
5356-CSVSQ,0.4486380758545053
2697-NQBPF,0.4483577258428025
1845-ZLLIG,0.44761584976118485
3716-UVSPD,0.44713587909389396
1928-BXYIV,0.44712878641866155
7596-LDUXP,0.44699440790714073
2603-HVKCG,0.4466192443821725
5692-ICXLW,0.446297251013206
5016-IBERQ,0.4462187439820755
0455-XFASS,0.44621454684296447
8985-OOPOS,0.44587606239570055
0082-OQIQY,0.4456006482801552
1169-WCVAK,0.4451051517354131
3413-BMNZE,0.4450027733314327
9903-LYSAB,0.44472774814854155
2740-TVLFN,0.44462489682166995
5226-NOZFC,0.4441582000125331
7072-MBHEV,0.4434681407934663
9167-APMXZ,0.44319027038628
5948-UJZLF,0.44264125130250154
5666-CYCYZ,0.4425509906236989
2322-VCZHZ,0.4423460811221068
6267-DCFFZ,0.4415974151969059
7658-UYUQS,0.44136799920360104
0491-KAPQG,0.44062657962918805
7129-CAKJW,0.4394343054627734
4546-FOKWR,0.43921208519016175
2874-YXVVA,0.4392094941326698
4465-VDKIQ,0.439103376908653
2252-ISRNH,0.4388091223882899
1471-GIQKQ,0.4382087580581844
9261-WDCAF,0.4377111537631643
0674-DGMAQ,0.4375485104326522
3569-EDBPQ,0.43752669152166657
7159-FVYPK,0.4373167290341871
3577-AMVUX,0.43701861818153676
2103-ZRXFN,0.4367714512114913
0867-LDTTC,0.43675072509916013
8710-YGLWG,0.4367436375625313
2960-NKRSO,0.43671647194894014
4360-PNRQB,0.43660337159579776
8695-WDYEA,0.4365068263116158
2969-QWUBZ,0.4363866642631894
5630-AHZIL,0.4360554685019522
8120-JDCAM,0.4359003418088654
4828-FAZPK,0.43579209765802024
3566-HJGPK,0.43565293742195144
1482-OXZSY,0.4354439382707626
0177-PXBAT,0.4353020335824633
8286-AFUYI,0.43499026132620655
9992-UJOEL,0.4349617165144877
8445-DNBAE,0.43491766085408273
8456-QDAVC,0.43454754056602746
2273-QCKXA,0.43382569237277724
2122-YWVYA,0.4337986673150442
1194-HVAIF,0.4334681880263598
2439-LYPMQ,0.43329737931572054
6967-QIQRV,0.43208209850547263
4391-LNRXK,0.4319068338389629
0420-HLGXF,0.43187474518777264
2501-XWWTZ,0.4315432833170404
2432-TFSMK,0.43151556552036596
3588-WSTTJ,0.4314782431814703
5216-WASFJ,0.4313068200040142
3278-FSIXX,0.43090331078491295
3955-JBZZM,0.4308917657589487
9314-IJWSQ,0.43077331120503004
3196-NVXLZ,0.4304736489206353
8903-XEBGX,0.4304354664444048
9508-ILZDG,0.4303752882117155
0365-GXEZS,0.43007269516982505
8990-ZXLSU,0.42996413561971425
5895-QSXOD,0.42995940596238214
2181-UAESM,0.429684278490872
7422-WNBTY,0.42966781460585757
9272-LSVYH,0.4296029776913201
4646-QZXTF,0.42935822817644176
0899-LIIBW,0.42919226810834
4080-IIARD,0.4286384935120511
7272-QDCKA,0.4286355442676727
5839-SUYVZ,0.4284740492589324
5650-YLIBA,0.4279752237199318
7048-GXDAY,0.4274464214136533
6888-SBYAI,0.4274172495863762
1536-HBSWP,0.42718738504252907
7277-OZCGZ,0.4266456653532687
2831-EBWRN,0.42650191735142395
2853-CWQFQ,0.4260043911407849
1552-AAGRX,0.42599492946683504
7030-NJVDP,0.42566166836642116
9389-ACWBI,0.4256263378208486
2070-XYMFH,0.4248696443361607
2139-FQHLM,0.42485610527330164
7246-ZGQDF,0.42475898485285346
2080-CAZNM,0.42470454342437497
6234-PFPXL,0.423833579821546
5117-IFGPS,0.4238099825605077
3090-LETTY,0.42366656644740797
4238-JSSWH,0.4235621684526285
0650-BWOZN,0.42340271875561786
1258-YMZNM,0.42334717443037007
0396-YCHWO,0.42321948957482625
6729-GDNGC,0.42318315784977434
2971-SGAFL,0.42318161209788374
2523-EWWZL,0.423121536273688
7801-KICAO,0.42297851126976205
1751-NCDLI,0.4229233494466754
8950-MTZNV,0.42260213258254903
9752-ZNQUT,0.42255983483430215
0439-IFYUN,0.42245214810893816
9432-VOFYX,0.4220592847795206
1818-ESQMW,0.4220428128792765
5022-KVDQT,0.4215189068003191
1399-UBQIU,0.42011452027047
2043-WVTQJ,0.4200709098753297
8180-AKMJV,0.41941024302186447
5146-CBVOE,0.4193628047452512
5022-JNQEQ,0.41891900832272666
4706-DGAHW,0.4187161486593537
7339-POGZN,0.4184305258846175
9921-QFQUL,0.4182979147382184
7011-CVEUC,0.41804033742105495
7252-NTGSS,0.41782045531780365
1230-QAJDW,0.4176145962539649
1636-NTNCO,0.41730364668471015
6635-CPNUN,0.4169850712683554
0082-LDZUE,0.41656751352732013
8064-RAVOH,0.4164727256022749
2988-PLAHS,0.41604975441249525
7077-XJMET,0.4160376180253465
7794-JASDG,0.4158927686170837
5968-VXZLG,0.41579684250182
1728-BQDMA,0.4156526749066367
8486-AYEQH,0.4155186685565603
2275-RBYQS,0.4154305890818123
5709-LVOEQ,0.4153145166407246
1689-YQBYY,0.41522165832989016
9214-EKVXR,0.4150728207934494
8329-UTMVM,0.4149685450612052
1791-PQHBB,0.41475977309983475
1356-MKYSK,0.4147238776302865
8404-GFGCZ,0.4146656679493125
3137-LUPIX,0.41436063608458085
3352-ALMCK,0.414266169614946
6650-VJONK,0.41415304230015526
6557-BZXLQ,0.41393254520075096
2074-GUHPQ,0.4138584334036628
8313-KTIHG,0.4134454204058683
5173-WXOQV,0.41266554936144845
6582-OIVSP,0.41257983927378805
4619-EVPHY,0.41256770936121173
4373-VVHQL,0.41249241067835896
5172-MIGPM,0.41204393487666413
1766-GKNMI,0.41192758471648167
0988-JRWWP,0.4119144875747781
5899-OUVKV,0.41175863080337965
8654-DHAOW,0.4116500619632364
4223-WOZCM,0.4115153346449593
4860-IJUDE,0.41141468415415455
0141-YEAYS,0.41140686165188645
7978-DKUQH,0.40997235511244157
0541-FITGH,0.409945813473976
2235-DWLJU,0.40994408615592737
8212-CRQXP,0.4092361568010203
7718-RXDGG,0.40910481355056527
3001-UNBTL,0.4090911900963883
6692-YQHXC,0.4090834869906663
0147-ESWWR,0.4087199392942213
1406-PUQVY,0.4080357223537624
4526-ZJJTM,0.4078053783628046
2460-NGXBJ,0.4076625332283511
7929-DMBCV,0.40748504354455783
9323-HGFWY,0.40731269046408597
2675-OTVVJ,0.40729130902693195
5630-IXDXV,0.4070554108918336
4431-EDMIQ,0.4070174985661988
4824-GUCBY,0.4066694863015821
9169-BSVIN,0.4064663209406342
3961-SXAXY,0.40620152867667053
3737-XBQDD,0.4053455298248626
9667-TKTVZ,0.40510482606478954
5233-AOZUF,0.40503012793076093
8818-DOPVL,0.4043765926887839
3841-CONLJ,0.40416619739517434
5119-KEPFY,0.40401186643944687
9938-EKRGF,0.40397832169487097
0411-EZJZE,0.4031699252092196
3094-JOJAI,0.40237318160357993
4065-JJAVA,0.40218687477331966
9355-NPPFS,0.40194465676917623
3620-MWJNE,0.40175937299235925
8160-HOWOX,0.4016624397154154
3466-RITXD,0.401581785992926
8885-QSQBX,0.4015279585480296
7813-ZGGAW,0.4014554433463843
9909-IDLEK,0.40115887934397987
7055-HNEOJ,0.40086982225096135
9631-XEYKE,0.40066666406338025
3780-YVMFA,0.39983850224600725
2027-CWDNU,0.39965443291924807
8720-RQSBJ,0.3994892248480504
1304-BCCFO,0.3994606260549879
9588-OZDMQ,0.3989540165191177
9537-VHDTA,0.3988579540340796
4690-PKDQG,0.3987346878516768
1452-KIOVK,0.39768185612850715
0623-GDISB,0.3975942486919919
8757-TFHHJ,0.39751748678902266
5207-PLSTK,0.39732238678889403
5816-QVHRX,0.3972353080226081
5686-CMAWK,0.396040425856666
1078-TDCRN,0.3959434661468989
0869-PAPRP,0.39561356906076833
0468-YRPXN,0.3947991804868549
8819-IMISP,0.3945779891048542
4415-WNGVR,0.39417411610677405
7404-JLKQG,0.39332680577390866
2203-GHNWN,0.39304308844923375
4075-WKNIU,0.39263684728535153
1942-OQFRW,0.39208438221983954
0374-AACSZ,0.39196069520903987
6817-WTYHE,0.3917112793832502
1478-VPOAD,0.3915946676833454
6145-NNPNO,0.3913226581140613
3956-MGXOG,0.39102274434517736
5175-WLYXL,0.39067335564294137
2832-KJCRD,0.3905783788688483
2105-PHWON,0.39005061764136606
0434-CSFON,0.38974562109571514
5522-JBWMO,0.3893930618806942
7365-BVCJH,0.3887941934602858
0730-KOAVE,0.3885901585794187
8805-JNRAZ,0.3882535266668896
3511-APPBJ,0.3881499258376224
2672-OJQZP,0.38803564574474836
7401-RUBNK,0.3878762041615118
4195-NZGTA,0.3877189318653369
5527-ACHSO,0.3874893260213076
2800-QQUSO,0.3871590108165164
4680-KUTAJ,0.38643282226152487
3583-KRKMD,0.3864090608701704
3951-NJCVI,0.3857024344136567
7501-VTYLJ,0.38543775401280683
9584-EXCDZ,0.3853639352657328
2607-FBDFF,0.38507448864222715
5186-EJEGL,0.3849081686590323
7312-XSBAT,0.3847878895958535
6844-DZKRF,0.38397688283545695
0564-MUUQK,0.3833386369665015
4537-DKTAL,0.3832313116648248
8189-XRIKE,0.3830848463995241
8849-AYPTR,0.38284106165273224
3002-WQZWT,0.38271763901250744
6522-YRBXD,0.38222791266006745
5153-RTHKF,0.3814512699748782
3043-TYBNO,0.3813484473008047
7284-BUYEC,0.38124904633431234
4016-BJKTZ,0.3810879417441809
4931-TRZWN,0.38106115565492016
3446-QDSZF,0.3808976896788559
5213-TWWJU,0.38081348248342384
6135-OZQVA,0.380781748541431
4123-FCVCB,0.3800561983824637
1453-RZFON,0.3800089091649762
2041-JIJCI,0.37999229780008953
5858-EAFCZ,0.37876711084855574
6647-ZEDXT,0.37795875541468044
5600-PDUJF,0.3778696496326672
7729-JTEEC,0.3777358122998176
7754-IXRMC,0.37741825113868727
4957-TREIR,0.377402263398075
6402-EJMWF,0.37708070420277845
0319-QZTCO,0.3770105152950176
6259-WJQLC,0.376147861896734
9244-ZVAPM,0.37610517357639117
0749-IRGQE,0.3761039624967002
4367-NHWMM,0.376092987103827
6257-RJOHI,0.3757949247116268
4146-SVFUD,0.3755373614916777
9643-YBLUR,0.37550870224028443
4130-MZLCC,0.37513232803034496
0106-GHRQR,0.3749649351831552
3748-FVMZZ,0.37479485868071516
8982-NHAVY,0.3742170159787479
2974-GGUXS,0.37421186456191874
2277-VWCNI,0.37407051146977144
7285-KLOTR,0.3740605157922309
2903-YYTBW,0.3732912217715959
7129-ACFOG,0.3729440047947655
8963-JLGJT,0.37282321334975044
8645-KWHJO,0.3726782070170916
3312-ZWLGF,0.37261098574461327
4332-MUOEZ,0.37251679547803385
4710-NKCAW,0.37249668344409836
6473-ULUHT,0.3721579785391041
2495-KZNFB,0.37189543109122286
1564-HJUVY,0.37186592867585655
8630-FJLIB,0.37176865892139854
5543-QDCRY,0.371414587142857
7537-RBWEA,0.37131632604551
8751-EDEKA,0.3712702771207742
7905-TVXTA,0.3711044245380954
3956-CJUST,0.371033657222465
5981-ZVXOT,0.3710311737902303
7855-DIWPO,0.3709886193358953
7798-JVXYM,0.37057081841817563
3050-GBUSH,0.37017239188919426
1173-NOEYG,0.36984970863552136
1833-TCXKK,0.36981025892653424
0599-XNYDO,0.3698085076833143
1895-QTKDO,0.3693700761187658
5144-TVGLP,0.36893513689052504
8695-ARGXZ,0.36848969115090224
5568-DMXZS,0.3684848233898581
9572-WUKSB,0.3684797085780172
6362-QHAFM,0.3680007096272372
6599-SFQVE,0.36707268377934027
7924-GJZFI,0.3666074480009525
7661-CPURM,0.36656886010090345
7567-ECMCM,0.36642315211718984
5201-USSQZ,0.3663673744708228
6741-EGCBI,0.36557063890183283
2049-BAFNW,0.36555523924938715
